lon,lat,pop
4.86645,45.79569,66.5
4.86902,45.79582,75
4.87158,45.79594,45.5
4.87414,45.79606,80
4.87671,45.79619,48
5.03571,45.80375,3
5.05367,45.80459,16
5.05623,45.80471,50
5.05880,45.80483,51.5
4.70475,45.78954,14
4.70732,45.78967,113.5
4.70988,45.78980,44.5
4.71244,45.78993,28
4.74321,45.79146,8
4.74577,45.79159,2
4.74833,45.79171,10
4.75090,45.79184,2
4.75346,45.79197,1
4.76115,45.79235,4
4.76372,45.79247,29
4.76628,45.79260,11
4.77141,45.79285,68
4.77397,45.79298,54
4.77654,45.79311,60.5
4.77910,45.79323,26
4.78167,45.79336,3
4.78423,45.79348,43
4.78679,45.79361,142.5
4.78936,45.79374,210
4.79192,45.79386,262.5
4.79449,45.79399,276
4.79705,45.79411,50
4.79961,45.79424,40
4.80218,45.79437,21
4.80474,45.79449,29.5
4.80731,45.79462,29
4.80987,45.79474,27.5
4.81243,45.79487,57
4.81500,45.79499,51
4.81756,45.79512,159
4.82013,45.79524,177
4.82269,45.79537,73
4.82525,45.79549,191.5
4.82782,45.79562,11
4.83038,45.79574,85
4.83295,45.79587,56
4.83551,45.79599,43
4.84064,45.79624,514.5
4.84320,45.79637,310
4.84577,45.79649,324.5
4.84833,45.79662,191.5
4.85090,45.79674,330
4.85346,45.79687,118.5
4.85602,45.79699,155
4.85859,45.79712,85
4.86115,45.79724,93
4.86372,45.79736,53
4.86628,45.79749,109.5
4.86885,45.79761,110
4.87141,45.79774,29
4.87397,45.79786,96.5
4.87654,45.79798,186
4.87910,45.79811,64.5
4.69689,45.79096,6
4.70458,45.79134,2
4.72765,45.79249,11
4.73021,45.79262,30
4.74303,45.79326,10
4.74560,45.79338,5
4.74816,45.79351,4
4.75329,45.79376,2
4.76355,45.79427,12
4.76867,45.79452,27
4.77124,45.79465,19
4.77380,45.79478,79
4.77637,45.79490,64
4.77893,45.79503,11
4.78149,45.79515,73.5
4.78406,45.79528,95.5
4.78662,45.79541,129
4.78919,45.79553,517.5
4.79175,45.79566,194
4.79431,45.79579,129.5
4.79688,45.79591,17
4.79944,45.79604,40
4.80201,45.79616,45
4.80457,45.79629,45.5
4.80713,45.79641,51
4.80970,45.79654,28
4.81226,45.79666,12.5
4.81483,45.79679,2
4.81739,45.79692,317.5
4.81995,45.79704,157.5
4.82252,45.79717,115.5
4.82508,45.79729,122
4.82765,45.79742,78.5
4.83021,45.79754,28.5
4.83278,45.79767,16
4.83534,45.79779,9
4.83790,45.79792,14
4.84047,45.79804,25
4.84303,45.79817,140.5
4.84560,45.79829,375
4.84816,45.79841,275.5
4.85073,45.79854,22
4.85329,45.79866,63.5
4.85585,45.79879,124
4.85842,45.79891,226
4.86098,45.79904,105
4.86355,45.79916,129.5
4.86611,45.79929,96.5
4.86868,45.79941,83
4.87124,45.79953,85.5
4.87381,45.79966,80
4.87637,45.79978,249.5
4.87893,45.79991,70.5
4.88150,45.80003,24.5
5.04821,45.80794,1
4.71209,45.79352,8
4.71466,45.79365,61.5
4.72235,45.79403,6
4.72491,45.79416,21
4.72748,45.79429,5
4.74030,45.79492,5
4.74286,45.79505,42
4.74542,45.79518,24
4.74799,45.79531,4
4.75312,45.79556,23
4.75568,45.79569,4
4.75824,45.79581,10
4.76081,45.79594,4
4.76337,45.79607,19
4.76594,45.79619,3
4.76850,45.79632,10
4.77106,45.79645,1
4.77619,45.79670,5
4.77876,45.79683,27
4.78132,45.79695,316
4.78388,45.79708,30
4.78645,45.79720,308
4.78901,45.79733,322
4.79158,45.79746,116
4.79414,45.79758,44
4.79671,45.79771,52
4.79927,45.79783,8
4.80183,45.79796,70
4.80440,45.79808,79
4.80696,45.79821,31
4.80953,45.79834,7
4.81209,45.79846,6
4.81466,45.79859,14
4.81722,45.79871,31
4.81978,45.79884,60
4.82235,45.79896,414.5
4.82491,45.79909,249.5
4.82748,45.79921,74
4.83004,45.79934,71
4.83261,45.79946,179.5
4.83517,45.79959,168
4.83773,45.79971,4
4.84030,45.79984,66
4.84286,45.79996,64.5
4.84543,45.80009,101.5
4.84799,45.80021,339.5
4.85056,45.80034,396
4.85312,45.80046,197.5
4.85568,45.80059,80
4.85825,45.80071,193.5
4.86081,45.80083,212
4.86338,45.80096,107
4.86594,45.80108,118
4.86851,45.80121,124
4.87107,45.80133,64
4.87364,45.80145,87
4.87620,45.80158,56
4.87877,45.80170,75
4.88133,45.80183,108.5
4.88646,45.80207,23.5
4.72217,45.79583,8
4.72474,45.79596,21
4.73243,45.79634,3
4.74012,45.79672,18
4.74269,45.79685,54.5
4.74781,45.79710,8
4.75294,45.79736,44
4.75551,45.79748,83.5
4.75807,45.79761,52
4.76064,45.79774,1
4.76576,45.79799,14
4.77089,45.79824,15
4.77602,45.79850,1.5
4.77858,45.79862,52
4.78115,45.79875,96.5
4.78371,45.79887,66.5
4.78628,45.79900,139
4.78884,45.79913,62.5
4.79141,45.79925,192.5
4.79397,45.79938,113
4.79653,45.79950,62
4.79910,45.79963,24
4.80166,45.79976,65
4.80423,45.79988,54
4.80679,45.80001,13
4.80936,45.80013,21
4.81192,45.80026,19
4.81448,45.80038,15
4.81705,45.80051,35
4.81961,45.80063,203.5
4.82218,45.80076,121.5
4.82474,45.80088,310
4.82731,45.80101,363.5
4.82987,45.80114,512
4.83243,45.80126,369
4.83500,45.80138,71.5
4.83756,45.80151,82
4.84269,45.80176,44
4.84526,45.80188,37
4.84782,45.80201,446.5
4.85039,45.80213,208.5
4.85295,45.80226,82.5
4.85551,45.80238,47
4.85808,45.80251,217
4.86064,45.80263,527.5
4.86321,45.80276,16
4.86577,45.80288,10
4.86834,45.80300,4
4.87090,45.80313,22
4.87347,45.80325,146
4.87603,45.80338,67.5
4.87860,45.80350,63
4.88116,45.80362,62
4.88373,45.80375,51.5
4.88629,45.80387,15
4.88885,45.80399,30
4.89142,45.80412,97.5
4.89398,45.80424,6
4.71431,45.79724,7
4.71687,45.79737,6
4.71944,45.79750,9
4.72200,45.79763,4
4.73226,45.79814,1
4.73482,45.79826,14
4.73738,45.79839,2
4.73995,45.79852,12
4.74508,45.79877,4
4.74764,45.79890,8
4.75021,45.79903,9
4.75277,45.79915,74
4.75533,45.79928,288.5
4.75790,45.79941,59
4.76046,45.79953,15
4.76559,45.79979,6
4.76815,45.79991,21
4.77072,45.80004,8
4.77841,45.80042,1
4.78098,45.80055,84
4.78354,45.80067,146.5
4.78610,45.80080,62.5
4.78867,45.80092,7
4.79893,45.80143,37
4.80149,45.80155,79
4.80405,45.80168,54
4.80662,45.80180,68
4.80918,45.80193,57
4.81175,45.80206,40
4.81431,45.80218,39
4.81688,45.80231,25
4.81944,45.80243,57
4.82201,45.80256,35
4.82457,45.80268,104
4.82713,45.80281,71.5
4.82970,45.80293,306.5
4.83226,45.80306,177.5
4.83483,45.80318,22
4.83739,45.80331,269.5
4.84509,45.80368,4
4.84765,45.80381,41
4.85022,45.80393,303.5
4.85278,45.80405,406.5
4.85534,45.80418,329
4.85791,45.80430,2
4.87073,45.80492,5
4.87330,45.80505,45
4.87586,45.80517,102.5
4.87843,45.80530,75
4.88099,45.80542,82
4.88356,45.80554,85
4.88612,45.80567,163.5
4.88869,45.80579,79
4.89125,45.80591,59
4.89382,45.80604,132.5
4.89638,45.80616,155
4.89894,45.80629,102
4.90151,45.80641,70
4.90407,45.80653,8
4.90664,45.80665,2
4.90920,45.80678,12
4.91177,45.80690,47.5
4.91433,45.80702,63.5
4.91690,45.80715,34.5
4.71413,45.79904,20.5
4.71670,45.79917,16
4.71926,45.79930,53.5
4.72183,45.79942,17
4.73465,45.80006,1
4.73721,45.80019,12.5
4.74747,45.80070,3
4.75003,45.80082,38
4.75260,45.80095,51.5
4.75516,45.80108,49.5
4.75772,45.80120,104
4.76029,45.80133,29
4.76798,45.80171,3
4.77055,45.80184,1
4.77567,45.80209,11
4.77824,45.80222,15
4.78080,45.80234,16
4.78337,45.80247,11
4.78593,45.80259,53
4.78850,45.80272,1
4.79619,45.80310,42
4.79875,45.80322,79
4.80132,45.80335,61
4.80388,45.80348,66
4.80645,45.80360,73
4.80901,45.80373,47
4.81158,45.80385,21
4.81414,45.80398,22.5
4.81671,45.80410,7
4.81927,45.80423,30.5
4.82183,45.80435,228.5
4.82440,45.80448,372
4.82696,45.80460,28.5
4.82953,45.80473,87
4.83209,45.80485,118
4.83466,45.80498,301
4.83979,45.80523,36
4.84492,45.80548,1
4.84748,45.80560,185
4.85005,45.80573,362
4.85261,45.80585,107
4.85517,45.80598,263
4.85774,45.80610,106
4.86030,45.80622,3
4.87313,45.80685,41
4.87569,45.80697,221
4.87826,45.80709,44
4.88082,45.80722,67
4.88339,45.80734,109.5
4.88595,45.80746,74
4.88852,45.80759,77
4.89108,45.80771,145
4.89365,45.80784,53.5
4.89621,45.80796,74.5
4.89878,45.80808,115
4.90134,45.80821,12
4.90391,45.80833,72.5
4.90647,45.80845,51
4.90904,45.80857,39
4.91160,45.80870,70.5
4.91417,45.80882,83
4.91673,45.80894,4
4.71652,45.80096,43
4.71909,45.80109,31
4.73191,45.80173,3
4.73447,45.80186,17
4.73704,45.80198,21
4.73960,45.80211,34
4.74217,45.80224,5
4.74729,45.80249,30
4.74986,45.80262,76
4.75242,45.80275,49
4.75499,45.80287,120
4.75755,45.80300,101.5
4.76012,45.80313,26
4.76781,45.80351,23
4.77807,45.80401,24
4.78063,45.80414,7
4.78576,45.80439,2
4.79089,45.80464,27
4.79345,45.80477,29
4.79602,45.80490,80.5
4.79858,45.80502,40
4.80115,45.80515,70
4.80371,45.80527,57
4.80628,45.80540,37
4.80884,45.80552,5
4.81141,45.80565,29
4.81397,45.80577,85.5
4.81653,45.80590,28
4.81910,45.80603,34.5
4.82166,45.80615,23.5
4.82423,45.80628,18
4.82679,45.80640,42.5
4.82936,45.80653,16.5
4.83192,45.80665,35
4.83449,45.80678,62
4.83705,45.80690,855.5
4.83962,45.80703,49.5
4.84731,45.80740,1
4.84988,45.80752,42
4.85244,45.80765,124
4.85500,45.80777,211
4.85757,45.80790,342.5
4.87552,45.80877,5
4.87809,45.80889,57.5
4.88065,45.80901,30
4.88322,45.80914,77.5
4.88578,45.80926,88
4.88835,45.80939,95
4.89091,45.80951,120
4.89348,45.80963,104
4.89604,45.80976,369
4.89861,45.80988,8
4.90117,45.81000,26
4.90374,45.81013,37.5
4.90630,45.81025,51.5
4.90887,45.81037,15
4.91143,45.81050,62
4.91400,45.81062,37.5
4.71378,45.80263,9
4.71635,45.80276,71.5
4.71891,45.80289,21
4.72661,45.80327,8
4.72917,45.80340,34
4.73686,45.80378,4
4.73943,45.80391,45
4.74712,45.80429,24
4.74968,45.80442,36
4.75225,45.80454,138.5
4.75481,45.80467,45
4.75738,45.80480,13
4.77789,45.80581,2
4.78559,45.80619,14
4.78815,45.80631,19
4.79072,45.80644,74.5
4.79328,45.80657,40.5
4.79585,45.80669,38.5
4.79841,45.80682,63.5
4.80098,45.80694,75
4.80354,45.80707,48
4.80610,45.80719,11
4.80867,45.80732,24
4.81123,45.80745,29
4.81380,45.80757,59
4.81636,45.80770,58
4.81893,45.80782,36
4.82149,45.80795,67
4.82406,45.80807,20
4.82662,45.80820,15
4.82919,45.80832,16
4.83175,45.80845,29
4.83432,45.80857,28
4.83688,45.80870,81.5
4.83945,45.80882,50.5
4.84201,45.80895,12.5
4.84458,45.80907,20
4.84714,45.80920,26.5
4.84971,45.80932,35
4.85227,45.80945,113
4.85483,45.80957,84
4.85740,45.80969,296
4.85996,45.80982,251.5
4.86509,45.81007,30
4.86766,45.81019,14
4.88048,45.81081,17
4.88305,45.81093,82.5
4.88561,45.81106,145.5
4.88818,45.81118,866.5
4.89074,45.81131,419.5
4.89331,45.81143,558.5
4.89587,45.81155,628.5
4.89844,45.81168,407
4.90100,45.81180,47
4.90357,45.81192,122
4.90613,45.81205,178.5
4.90870,45.81217,24
4.91126,45.81229,56
4.91383,45.81242,28
4.71105,45.80430,26
4.71361,45.80443,60
4.71617,45.80456,47
4.71874,45.80469,44
4.72643,45.80507,4
4.72900,45.80520,39
4.73156,45.80532,12
4.73669,45.80558,4
4.74695,45.80609,60
4.74951,45.80621,96
4.75208,45.80634,240
4.75464,45.80647,113
4.75977,45.80672,12
4.78029,45.80773,5
4.78285,45.80786,12.5
4.78542,45.80798,18
4.78798,45.80811,28
4.79054,45.80824,33
4.79311,45.80836,77
4.79567,45.80849,34
4.79824,45.80861,116
4.80080,45.80874,62
4.80337,45.80887,34
4.80593,45.80899,24
4.80850,45.80912,73
4.81106,45.80924,154
4.81363,45.80937,40
4.81619,45.80949,58.5
4.81876,45.80962,35
4.82132,45.80974,70
4.82389,45.80987,19
4.82645,45.80999,49
4.82902,45.81012,32
4.83158,45.81024,60
4.83415,45.81037,62
4.83671,45.81049,23
4.83928,45.81062,64
4.84184,45.81074,60.5
4.84441,45.81087,1
4.84697,45.81099,18
4.84953,45.81112,73
4.85210,45.81124,42
4.85466,45.81137,58.5
4.85723,45.81149,93
4.85979,45.81162,178.5
4.86236,45.81174,59
4.86749,45.81199,23
4.87005,45.81211,6
4.88288,45.81273,4
4.88544,45.81286,25
4.88801,45.81298,94
4.89057,45.81310,749
4.89314,45.81323,444
4.89571,45.81335,907
4.90340,45.81372,473.5
4.90597,45.81384,249.5
4.91110,45.81409,11
4.91366,45.81421,5
4.91879,45.81446,10
4.71087,45.80610,26
4.71343,45.80623,52
4.71600,45.80635,7
4.71856,45.80648,56.5
4.72113,45.80661,27
4.72882,45.80699,12
4.73139,45.80712,35
4.73395,45.80725,27
4.73908,45.80750,10
4.74164,45.80763,36
4.74421,45.80776,14
4.74677,45.80788,52
4.74934,45.80801,62.5
4.75190,45.80814,118
4.75447,45.80826,7
4.75703,45.80839,20
4.75960,45.80852,51
4.77755,45.80940,15
4.78011,45.80953,1
4.78268,45.80966,2
4.78524,45.80978,29
4.78781,45.80991,3
4.79037,45.81003,24
4.79294,45.81016,133
4.79550,45.81029,205.5
4.79807,45.81041,133
4.80063,45.81054,89
4.80320,45.81066,18
4.80576,45.81079,25
4.80833,45.81091,35
4.81089,45.81104,19
4.81346,45.81116,46.5
4.81602,45.81129,48
4.81859,45.81142,112
4.82115,45.81154,46
4.82372,45.81167,68
4.82628,45.81179,37
4.82885,45.81192,45
4.83141,45.81204,10
4.83397,45.81217,16
4.83654,45.81229,47
4.83910,45.81242,80.5
4.84167,45.81254,38
4.84423,45.81267,13
4.84680,45.81279,34
4.84936,45.81291,64
4.85193,45.81304,14
4.85449,45.81316,63.5
4.85706,45.81329,93
4.85962,45.81341,119.5
4.86219,45.81354,289.5
4.86475,45.81366,38
4.86732,45.81379,49
4.86989,45.81391,49
4.87245,45.81403,37.5
4.87758,45.81428,5
4.88528,45.81465,12
4.88784,45.81478,35
4.89041,45.81490,304.5
4.89297,45.81502,1174.5
4.89554,45.81515,364.5
4.89810,45.81527,1071
4.90067,45.81539,399.5
4.90323,45.81552,363.5
4.90580,45.81564,174.5
4.71070,45.80790,5
4.71326,45.80802,70
4.71582,45.80815,34
4.71839,45.80828,65
4.72095,45.80841,49
4.73121,45.80892,41.5
4.73378,45.80904,52.5
4.73634,45.80917,2
4.73891,45.80930,47
4.74147,45.80943,64.5
4.74404,45.80955,7
4.74660,45.80968,33
4.74916,45.80981,22
4.75173,45.80993,104
4.75429,45.81006,170
4.75686,45.81019,23
4.75942,45.81031,103
4.76199,45.81044,71.5
4.76968,45.81082,9
4.77225,45.81095,4
4.77738,45.81120,8
4.77994,45.81133,20
4.78507,45.81158,1
4.78764,45.81170,1
4.79020,45.81183,18
4.79277,45.81196,110
4.79533,45.81208,108.5
4.79790,45.81221,78
4.80046,45.81233,88
4.80302,45.81246,61
4.80559,45.81259,33.5
4.80815,45.81271,54
4.81072,45.81284,8.5
4.81328,45.81296,24
4.81585,45.81309,69.5
4.81841,45.81321,124
4.82098,45.81334,43
4.82354,45.81346,65
4.82611,45.81359,56.5
4.82867,45.81371,78
4.83124,45.81384,61
4.83380,45.81396,26
4.83893,45.81421,32
4.84150,45.81434,39
4.84406,45.81446,56.5
4.85176,45.81484,29
4.85432,45.81496,3
4.85689,45.81508,8
4.85945,45.81521,40
4.86202,45.81533,115
4.86459,45.81546,120
4.86715,45.81558,43
4.86972,45.81571,5
4.87998,45.81620,3
4.88767,45.81657,30
4.89280,45.81682,195
4.89537,45.81694,296
4.89793,45.81707,808
4.90050,45.81719,620
4.90306,45.81731,800.5
4.90563,45.81744,245
4.90819,45.81756,10
4.70796,45.80956,4
4.71052,45.80969,37
4.71309,45.80982,59
4.71565,45.80995,77
4.71821,45.81008,76.5
4.72078,45.81020,41.5
4.72334,45.81033,44
4.72591,45.81046,22
4.72847,45.81059,5
4.73104,45.81071,9
4.74386,45.81135,18
4.74643,45.81148,24.5
4.74899,45.81160,85
4.75156,45.81173,63.5
4.75412,45.81186,61
4.75669,45.81198,43.5
4.75925,45.81211,42
4.76181,45.81224,7
4.76438,45.81236,6
4.76951,45.81262,40
4.77207,45.81274,9
4.77720,45.81300,16
4.77977,45.81312,3
4.78233,45.81325,5
4.78490,45.81338,7
4.78746,45.81350,8
4.79003,45.81363,17
4.79259,45.81375,28
4.79516,45.81388,4
4.79772,45.81400,33
4.80029,45.81413,56.5
4.80285,45.81426,37
4.80542,45.81438,61
4.80798,45.81451,33.5
4.81055,45.81463,6
4.81311,45.81476,37
4.81568,45.81488,93.5
4.81824,45.81501,104
4.82081,45.81513,41
4.82337,45.81526,53
4.82594,45.81538,42
4.82850,45.81551,44
4.83107,45.81564,56
4.83363,45.81576,74
4.83620,45.81588,118.5
4.83876,45.81601,248
4.84133,45.81613,178.5
4.84389,45.81626,45.5
4.84646,45.81638,49
4.84902,45.81651,20
4.85159,45.81663,11
4.85672,45.81688,4
4.85929,45.81701,47
4.86185,45.81713,28
4.86442,45.81725,219.5
4.86698,45.81738,226.5
4.86955,45.81750,178.5
4.87211,45.81763,8
4.87724,45.81787,1
4.88237,45.81812,68
4.88494,45.81825,221
4.88750,45.81837,194
4.89007,45.81849,142
4.89263,45.81862,203
4.89520,45.81874,100.5
4.89776,45.81886,183
4.90033,45.81899,48
4.90290,45.81911,569.5
4.90546,45.81923,891
4.90803,45.81936,555.5
4.92085,45.81997,5
4.70265,45.81110,5
4.70522,45.81123,9
4.70778,45.81136,34.5
4.71035,45.81149,44
4.71291,45.81162,60.5
4.71548,45.81174,105
4.71804,45.81187,60.5
4.72060,45.81200,51
4.72317,45.81213,83
4.72573,45.81225,77
4.72830,45.81238,2
4.74369,45.81315,28
4.74625,45.81327,59
4.74882,45.81340,49
4.75138,45.81353,265
4.75395,45.81365,73
4.75651,45.81378,39
4.75908,45.81391,17.5
4.76934,45.81441,107
4.77190,45.81454,5
4.77703,45.81479,12
4.77960,45.81492,2
4.78216,45.81505,3
4.78986,45.81542,20
4.79242,45.81555,42
4.79499,45.81568,42
4.79755,45.81580,77
4.80012,45.81593,43
4.80268,45.81605,40
4.80525,45.81618,57
4.80781,45.81630,43
4.81038,45.81643,36
4.81294,45.81656,50
4.81551,45.81668,76
4.81807,45.81681,89
4.82064,45.81693,38
4.82320,45.81706,49
4.82577,45.81718,30
4.82833,45.81731,49.5
4.83090,45.81743,41.5
4.83346,45.81756,44
4.83603,45.81768,59
4.83859,45.81781,76
4.84116,45.81793,76
4.84372,45.81806,99.5
4.84629,45.81818,63.5
4.84885,45.81831,91
4.85142,45.81843,52
4.85398,45.81855,25
4.85912,45.81880,15
4.86168,45.81893,34
4.86425,45.81905,371
4.86681,45.81918,121.5
4.86938,45.81930,310
4.87194,45.81942,169
4.87451,45.81955,36.5
4.87707,45.81967,8
4.87964,45.81980,68
4.88220,45.81992,152.5
4.88477,45.82004,218
4.88733,45.82017,226.5
4.88990,45.82029,146.5
4.89246,45.82041,172
4.89503,45.82054,76.5
4.89760,45.82066,123
4.90016,45.82078,149.5
4.90273,45.82091,101
4.90529,45.82103,281
4.90786,45.82115,230
4.91042,45.82128,23
4.69991,45.81277,4
4.70248,45.81290,47
4.70504,45.81303,64.5
4.70761,45.81316,11
4.71017,45.81329,5
4.71274,45.81341,79
4.71530,45.81354,129
4.71787,45.81367,124.5
4.72043,45.81380,57
4.72300,45.81392,80.5
4.72556,45.81405,2
4.74351,45.81494,39
4.74608,45.81507,18
4.74864,45.81520,56
4.75121,45.81532,52
4.75377,45.81545,83
4.75634,45.81558,106
4.75890,45.81570,1
4.76147,45.81583,10
4.76403,45.81596,23
4.76660,45.81608,9
4.76916,45.81621,71.5
4.77429,45.81646,30
4.77686,45.81659,39.5
4.77942,45.81672,13
4.78199,45.81684,9.5
4.78968,45.81722,23
4.79225,45.81735,90.5
4.79481,45.81747,78.5
4.79738,45.81760,55
4.79994,45.81772,53
4.80251,45.81785,38
4.80507,45.81798,68
4.80764,45.81810,61
4.81020,45.81823,69.5
4.81277,45.81835,45
4.81534,45.81848,146
4.81790,45.81860,37
4.82047,45.81873,38
4.82303,45.81885,21
4.82560,45.81898,4
4.82816,45.81910,17
4.83073,45.81923,42
4.83329,45.81935,18
4.83586,45.81948,74
4.83842,45.81960,55
4.84099,45.81973,56
4.84355,45.81985,57
4.84612,45.81998,84
4.84868,45.82010,64
4.85125,45.82023,86
4.85381,45.82035,41
4.85895,45.82060,2.5
4.86151,45.82072,43
4.86408,45.82085,276.5
4.87177,45.82122,226
4.87434,45.82134,423
4.87690,45.82147,181.5
4.87947,45.82159,69
4.88203,45.82172,118.5
4.88460,45.82184,97
4.88717,45.82196,60
4.88973,45.82209,102
4.89230,45.82221,83
4.89486,45.82233,473.5
4.89743,45.82246,133
4.89999,45.82258,145.5
4.90256,45.82270,339
4.90512,45.82283,174
4.90769,45.82295,236
4.91025,45.82307,4
4.70230,45.81470,19
4.70487,45.81483,54.5
4.70743,45.81495,48
4.71000,45.81508,10
4.71256,45.81521,39.5
4.71513,45.81534,231
4.71769,45.81547,250
4.72026,45.81559,58
4.72282,45.81572,32
4.72795,45.81598,6
4.73052,45.81610,1.5
4.73308,45.81623,18
4.74334,45.81674,56
4.74591,45.81687,92.5
4.74847,45.81699,100
4.75104,45.81712,102.5
4.75360,45.81725,47
4.75617,45.81737,223.5
4.75873,45.81750,247
4.76130,45.81763,66
4.76643,45.81788,8
4.76899,45.81801,21.5
4.77156,45.81813,24
4.77412,45.81826,75
4.77669,45.81839,14.5
4.77925,45.81851,27
4.78182,45.81864,13
4.78438,45.81877,5
4.78951,45.81902,42
4.79208,45.81914,28
4.79464,45.81927,68
4.79721,45.81940,37.5
4.79977,45.81952,64
4.80234,45.81965,26
4.80490,45.81977,41
4.80747,45.81990,36
4.81003,45.82002,39
4.81260,45.82015,61
4.81516,45.82027,46.5
4.81773,45.82040,26
4.82029,45.82053,12
4.82286,45.82065,15
4.82543,45.82078,15
4.83056,45.82103,26
4.83312,45.82115,46
4.83569,45.82128,80
4.83825,45.82140,51
4.84082,45.82153,49.5
4.84338,45.82165,42
4.84595,45.82177,51
4.84851,45.82190,24.5
4.85108,45.82202,19
4.85364,45.82215,27.5
4.85878,45.82240,5
4.86134,45.82252,30
4.86391,45.82265,732
4.86647,45.82277,246.5
4.86904,45.82289,768
4.87160,45.82302,74
4.87417,45.82314,380.5
4.87673,45.82327,116.5
4.87930,45.82339,56
4.88443,45.82364,9
4.88700,45.82376,97
4.88956,45.82388,82
4.89213,45.82401,62
4.89469,45.82413,534
4.89726,45.82425,204
4.89982,45.82438,157
4.90239,45.82450,160
4.90496,45.82462,94.5
4.90752,45.82475,37
4.91009,45.82487,11
4.69700,45.81624,5
4.69956,45.81637,15
4.70213,45.81649,25
4.70469,45.81662,58.5
4.70726,45.81675,62
4.70982,45.81688,57
4.71239,45.81701,74
4.71495,45.81713,44.5
4.71752,45.81726,111
4.72008,45.81739,168.5
4.72265,45.81752,23
4.73804,45.81828,2
4.74060,45.81841,4
4.74317,45.81854,14
4.74573,45.81866,54
4.74830,45.81879,170.5
4.75086,45.81892,230.5
4.75343,45.81904,74
4.75599,45.81917,54
4.75856,45.81930,242.5
4.76369,45.81955,4.5
4.77138,45.81993,3
4.77395,45.82006,23
4.77651,45.82018,17
4.77908,45.82031,14
4.78164,45.82044,4
4.78421,45.82056,14
4.78677,45.82069,23
4.78934,45.82081,20
4.79190,45.82094,51
4.79447,45.82107,50
4.79704,45.82119,67
4.79960,45.82132,65
4.80473,45.82157,28
4.80730,45.82169,27
4.80986,45.82182,131
4.81243,45.82195,66
4.81499,45.82207,72
4.81756,45.82220,19
4.82012,45.82232,15
4.82269,45.82245,8
4.82525,45.82257,12
4.82782,45.82270,2
4.83038,45.82282,38
4.83295,45.82295,92.5
4.83552,45.82307,72
4.83808,45.82320,56
4.84065,45.82332,183.5
4.84321,45.82345,32.5
4.84578,45.82357,87.5
4.84834,45.82370,30
4.85091,45.82382,3
4.85347,45.82395,14
4.85861,45.82419,20.5
4.86117,45.82432,66.5
4.86374,45.82444,61.5
4.86630,45.82457,25
4.86887,45.82469,77.5
4.87143,45.82481,617
4.87400,45.82494,411
4.87656,45.82506,50.5
4.88426,45.82543,20
4.88683,45.82556,20
4.88939,45.82568,152.5
4.89196,45.82580,90.5
4.89452,45.82593,104
4.89709,45.82605,89
4.89966,45.82618,14
4.90222,45.82630,12
4.90735,45.82655,3
4.69426,45.81791,1
4.69682,45.81803,20
4.69939,45.81816,74
4.70195,45.81829,98.5
4.70452,45.81842,59
4.70708,45.81855,60
4.70965,45.81868,51
4.71221,45.81880,49
4.71478,45.81893,21
4.71734,45.81906,31.5
4.71991,45.81919,12
4.72247,45.81931,5
4.74299,45.82033,2
4.74556,45.82046,94
4.74812,45.82059,77
4.75069,45.82071,66
4.75325,45.82084,40
4.75582,45.82097,65
4.75838,45.82109,162
4.76095,45.82122,30
4.76351,45.82135,103
4.76608,45.82147,13
4.77121,45.82173,3
4.77378,45.82185,38.5
4.77634,45.82198,4
4.77891,45.82211,12.5
4.78147,45.82223,2
4.78404,45.82236,2
4.78660,45.82249,35.5
4.78917,45.82261,16.5
4.79173,45.82274,44
4.79430,45.82286,67
4.79686,45.82299,106.5
4.79943,45.82311,12
4.80712,45.82349,32
4.80969,45.82362,66
4.81226,45.82374,60
4.81482,45.82387,36
4.81739,45.82399,12
4.81995,45.82412,16
4.82252,45.82424,10
4.82508,45.82437,14
4.82765,45.82449,30
4.83021,45.82462,79.5
4.83278,45.82474,55.5
4.83535,45.82487,139
4.83791,45.82499,36
4.84048,45.82512,124.5
4.84304,45.82524,44
4.84561,45.82537,59
4.84817,45.82549,17
4.85074,45.82562,2
4.85330,45.82574,58.5
4.85587,45.82587,2
4.85844,45.82599,86
4.86100,45.82612,38.5
4.86357,45.82624,57
4.86613,45.82636,45
4.86870,45.82649,217.5
4.87126,45.82661,385
4.87383,45.82674,366.5
4.87640,45.82686,158
4.87896,45.82698,19
4.88409,45.82723,10
4.88666,45.82735,11
4.88922,45.82748,43.5
4.89179,45.82760,78.5
4.89436,45.82773,231
4.90462,45.82822,7
4.69921,45.81996,19
4.70178,45.82009,18
4.70434,45.82022,7
4.70691,45.82034,5
4.70947,45.82047,4
4.71204,45.82060,10
4.74282,45.82213,4
4.74538,45.82226,80.5
4.74795,45.82238,69.5
4.75051,45.82251,48.5
4.75308,45.82264,90
4.75565,45.82276,47
4.75821,45.82289,110.5
4.76078,45.82302,174
4.76334,45.82314,161.5
4.76591,45.82327,36
4.77104,45.82352,26
4.77360,45.82365,48
4.77617,45.82378,7
4.77873,45.82390,7
4.78130,45.82403,9
4.78899,45.82441,26
4.79156,45.82453,59.5
4.79413,45.82466,61
4.79669,45.82479,64.5
4.80695,45.82529,9.5
4.80952,45.82541,32
4.81208,45.82554,16
4.82235,45.82604,5
4.82491,45.82617,21
4.82748,45.82629,21
4.83004,45.82642,49
